0.2743, 0.9217, -0.2743
0.1421, 0.9796, -0.1421
0.1421, 0.9796, -0.1421
0.2743, 0.9217, -0.2743
0.2155, 0.9217, -0.3225
0.1421, 0.9796, -0.1421
0.2155, 0.9217, -0.3225
0.1117, 0.9796, -0.1671
0.1117, 0.9796, -0.1671
0.2155, 0.9217, -0.3225
0.1484, 0.9217, -0.3584
0.1117, 0.9796, -0.1671
0.1484, 0.9217, -0.3584
0.0769, 0.9796, -0.1857
0.0769, 0.9796, -0.1857
0.1484, 0.9217, -0.3584
0.0757, 0.9217, -0.3804
0.0769, 0.9796, -0.1857
0.0757, 0.9217, -0.3804
0.0392, 0.9796, -0.1971
0.0392, 0.9796, -0.1971
0.0757, 0.9217, -0.3804
-0, 0.9217, -0.3879
0.0392, 0.9796, -0.1971
-0, 0.9217, -0.3879
-0, 0.9796, -0.201
-0, 0.9217, -0.3879
-0, 0.8286, -0.5598
-0.1092, 0.8286, -0.549
-0, 0.9217, -0.3879
-0.1092, 0.8286, -0.549
-0.0757, 0.9217, -0.3804
-0.0757, 0.9217, -0.3804
-0.1092, 0.8286, -0.549
-0.2142, 0.8286, -0.5172
-0.0757, 0.9217, -0.3804
-0.2142, 0.8286, -0.5172
-0.1484, 0.9217, -0.3584
-0.1484, 0.9217, -0.3584
-0.2142, 0.8286, -0.5172
-0.311, 0.8286, -0.4654
-0.1484, 0.9217, -0.3584
-0.311, 0.8286, -0.4654
-0.2155, 0.9217, -0.3225
-0.2155, 0.9217, -0.3225
-0.311, 0.8286, -0.4654
-0.3958, 0.8286, -0.3958
-0.2155, 0.9217, -0.3225
-0.3958, 0.8286, -0.3958
-0.2743, 0.9217, -0.2743
-0.2743, 0.9217, -0.2743
-0.3958, 0.8286, -0.3958
-0.4654, 0.8286, -0.311
-0.2743, 0.9217, -0.2743
-0.4654, 0.8286, -0.311
-0.3225, 0.9217, -0.2155
-0.3225, 0.9217, -0.2155
-0.4654, 0.8286, -0.311
-0.5172, 0.8286, -0.2142
-0.3225, 0.9217, -0.2155
-0.5172, 0.8286, -0.2142
-0.3584, 0.9217, -0.1484
-0.3584, 0.9217, -0.1484
-0.5172, 0.8286, -0.2142
-0.549, 0.8286, -0.1092
-0.3584, 0.9217, -0.1484
-0.549, 0.8286, -0.1092
-0.3804, 0.9217, -0.0757
-0.3804, 0.9217, -0.0757
-0.549, 0.8286, -0.1092
-0.5598, 0.8286, 0
-0.3804, 0.9217, -0.0757
-0.5598, 0.8286, 0
-0.3879, 0.9217, 0
-0.3879, 0.9217, 0
-0.5598, 0.8286, 0
-0.549, 0.8286, 0.1092
-0.3879, 0.9217, 0
-0.549, 0.8286, 0.1092
-0.3804, 0.9217, 0.0757
-0.3804, 0.9217, 0.0757
-0.549, 0.8286, 0.1092
-0.5172, 0.8286, 0.2142
-0.3804, 0.9217, 0.0757
-0.5172, 0.8286, 0.2142
-0.3584, 0.9217, 0.1484
-0.3584, 0.9217, 0.1484
-0.5172, 0.8286, 0.2142
-0.4654, 0.8286, 0.311
-0.3584, 0.9217, 0.1484
-0.4654, 0.8286, 0.311
-0.3225, 0.9217, 0.2155
-0.3225, 0.9217, 0.2155
-0.4654, 0.8286, 0.311
-0.3958, 0.8286, 0.3958
-0.3225, 0.9217, 0.2155
-0.3958, 0.8286, 0.3958
-0.2743, 0.9217, 0.2743
-0.2743, 0.9217, 0.2743
-0.3958, 0.8286, 0.3958
-0.311, 0.8286, 0.4654
-0.2743, 0.9217, 0.2743
-0.311, 0.8286, 0.4654
-0.2155, 0.9217, 0.3225
-0.2155, 0.9217, 0.3225
-0.311, 0.8286, 0.4654
-0.2142, 0.8286, 0.5172
-0.2155, 0.9217, 0.3225
-0.2142, 0.8286, 0.5172
-0.1484, 0.9217, 0.3584
-0.1484, 0.9217, 0.3584
-0.2142, 0.8286, 0.5172
-0.1092, 0.8286, 0.549
-0.1484, 0.9217, 0.3584
-0.1092, 0.8286, 0.549
-0.0757, 0.9217, 0.3804
-0.0757, 0.9217, 0.3804
-0.1092, 0.8286, 0.549
0, 0.8286, 0.5598
-0.0757, 0.9217, 0.3804
0, 0.8286, 0.5598
0, 0.9217, 0.3879
0, 0.9217, 0.3879
0, 0.8286, 0.5598
0.1092, 0.8286, 0.549
0, 0.9217, 0.3879
0.1092, 0.8286, 0.549
0.0757, 0.9217, 0.3804
0.0757, 0.9217, 0.3804
0.1092, 0.8286, 0.549
0.2142, 0.8286, 0.5172
0.0757, 0.9217, 0.3804
0.2142, 0.8286, 0.5172
0.1484, 0.9217, 0.3584
0.1484, 0.9217, 0.3584
0.2142, 0.8286, 0.5172
0.311, 0.8286, 0.4654
0.1484, 0.9217, 0.3584
0.311, 0.8286, 0.4654
0.2155, 0.9217, 0.3225
0.2155, 0.9217, 0.3225
0.311, 0.8286, 0.4654
0.3958, 0.8286, 0.3958
0.2155, 0.9217, 0.3225
0.3958, 0.8286, 0.3958
0.2743, 0.9217, 0.2743
0.2743, 0.9217, 0.2743
0.3958, 0.8286, 0.3958
0.4654, 0.8286, 0.311
0.2743, 0.9217, 0.2743
0.4654, 0.8286, 0.311
0.3225, 0.9217, 0.2155
0.3225, 0.9217, 0.2155
0.4654, 0.8286, 0.311
0.5172, 0.8286, 0.2142
0.3225, 0.9217, 0.2155
0.5172, 0.8286, 0.2142
0.3584, 0.9217, 0.1484
0.3584, 0.9217, 0.1484
0.5172, 0.8286, 0.2142
0.549, 0.8286, 0.1092
0.3584, 0.9217, 0.1484
0.549, 0.8286, 0.1092
0.3804, 0.9217, 0.0757
0.3804, 0.9217, 0.0757
0.549, 0.8286, 0.1092
0.5598, 0.8286, -0
0.3804, 0.9217, 0.0757
0.5598, 0.8286, -0
0.3879, 0.9217, -0
0.3879, 0.9217, -0
0.5598, 0.8286, -0
0.549, 0.8286, -0.1092
0.3879, 0.9217, -0
0.549, 0.8286, -0.1092
0.3804, 0.9217, -0.0757
0.3804, 0.9217, -0.0757
0.549, 0.8286, -0.1092
0.5172, 0.8286, -0.2142
0.3804, 0.9217, -0.0757
0.5172, 0.8286, -0.2142
0.3584, 0.9217, -0.1484
0.3584, 0.9217, -0.1484
0.5172, 0.8286, -0.2142
0.4654, 0.8286, -0.311
0.3584, 0.9217, -0.1484
0.4654, 0.8286, -0.311
0.3225, 0.9217, -0.2155
0.3225, 0.9217, -0.2155
0.4654, 0.8286, -0.311
0.3958, 0.8286, -0.3958
0.3225, 0.9217, -0.2155
0.3958, 0.8286, -0.3958
0.2743, 0.9217, -0.2743
0.2743, 0.9217, -0.2743
0.3958, 0.8286, -0.3958
0.311, 0.8286, -0.4654
0.2743, 0.9217, -0.2743
0.311, 0.8286, -0.4654
0.2155, 0.9217, -0.3225
0.2155, 0.9217, -0.3225
0.311, 0.8286, -0.4654
0.2142, 0.8286, -0.5172
0.2155, 0.9217, -0.3225
0.2142, 0.8286, -0.5172
0.1484, 0.9217, -0.3584
0.1484, 0.9217, -0.3584
0.2142, 0.8286, -0.5172
0.1092, 0.8286, -0.549
0.1484, 0.9217, -0.3584
0.1092, 0.8286, -0.549
0.0757, 0.9217, -0.3804
0.0757, 0.9217, -0.3804
0.1092, 0.8286, -0.549
-0, 0.8286, -0.5598
0.0757, 0.9217, -0.3804
-0, 0.8286, -0.5598
-0, 0.9217, -0.3879
-0, 0.8286, -0.5598
-0, 0.7041, -0.7101
-0.1385, 0.7041, -0.6965
-0, 0.8286, -0.5598
-0.1385, 0.7041, -0.6965
-0.1092, 0.8286, -0.549
-0.1092, 0.8286, -0.549
-0.1385, 0.7041, -0.6965
-0.2718, 0.7041, -0.6561
-0.1092, 0.8286, -0.549
-0.2718, 0.7041, -0.6561
-0.2142, 0.8286, -0.5172
-0.2142, 0.8286, -0.5172
-0.2718, 0.7041, -0.6561
-0.3945, 0.7041, -0.5905
-0.2142, 0.8286, -0.5172
-0.3945, 0.7041, -0.5905
-0.311, 0.8286, -0.4654
-0.311, 0.8286, -0.4654
-0.3945, 0.7041, -0.5905
-0.5021, 0.7041, -0.5021
-0.311, 0.8286, -0.4654
-0.5021, 0.7041, -0.5021
-0.3958, 0.8286, -0.3958
-0.3958, 0.8286, -0.3958
-0.5021, 0.7041, -0.5021
-0.5905, 0.7041, -0.3945
-0.3958, 0.8286, -0.3958
-0.5905, 0.7041, -0.3945
-0.4654, 0.8286, -0.311
-0.4654, 0.8286, -0.311
-0.5905, 0.7041, -0.3945
-0.6561, 0.7041, -0.2718
-0.4654, 0.8286, -0.311
-0.6561, 0.7041, -0.2718
-0.5172, 0.8286, -0.2142
-0.5172, 0.8286, -0.2142
-0.6561, 0.7041, -0.2718
-0.6965, 0.7041, -0.1385
-0.5172, 0.8286, -0.2142
-0.6965, 0.7041, -0.1385
-0.549, 0.8286, -0.1092
-0.549, 0.8286, -0.1092
-0.6965, 0.7041, -0.1385
-0.7101, 0.7041, 0
-0.549, 0.8286, -0.1092
-0.7101, 0.7041, 0
-0.5598, 0.8286, 0
-0.5598, 0.8286, 0
-0.7101, 0.7041, 0
-0.6965, 0.7041, 0.1385
-0.5598, 0.8286, 0
-0.6965, 0.7041, 0.1385
-0.549, 0.8286, 0.1092
-0.549, 0.8286, 0.1092
-0.6965, 0.7041, 0.1385
-0.6561, 0.7041, 0.2718
-0.549, 0.8286, 0.1092
-0.6561, 0.7041, 0.2718
-0.5172, 0.8286, 0.2142
-0.5172, 0.8286, 0.2142
-0.6561, 0.7041, 0.2718
-0.5905, 0.7041, 0.3945
-0.5172, 0.8286, 0.2142
-0.5905, 0.7041, 0.3945
-0.4654, 0.8286, 0.311
-0.4654, 0.8286, 0.311
-0.5905, 0.7041, 0.3945
-0.5021, 0.7041, 0.5021
-0.4654, 0.8286, 0.311
-0.5021, 0.7041, 0.5021
-0.3958, 0.8286, 0.3958
-0.3958, 0.8286, 0.3958
-0.5021, 0.7041, 0.5021
-0.3945, 0.7041, 0.5905
-0.3958, 0.8286, 0.3958
-0.3945, 0.7041, 0.5905
-0.311, 0.8286, 0.4654
-0.311, 0.8286, 0.4654
-0.3945, 0.7041, 0.5905
-0.2718, 0.7041, 0.6561
-0.311, 0.8286, 0.4654
-0.2718, 0.7041, 0.6561
-0.2142, 0.8286, 0.5172
-0.2142, 0.8286, 0.5172
-0.2718, 0.7041, 0.6561
-0.1385, 0.7041, 0.6965
-0.2142, 0.8286, 0.5172
-0.1385, 0.7041, 0.6965
-0.1092, 0.8286, 0.549
-0.1092, 0.8286, 0.549
-0.1385, 0.7041, 0.6965
0, 0.7041, 0.7101
-0.1092, 0.8286, 0.549
0, 0.7041, 0.7101
0, 0.8286, 0.5598
0, 0.8286, 0.5598
0, 0.7041, 0.7101
0.1385, 0.7041, 0.6965
0, 0.8286, 0.5598
0.1385, 0.7041, 0.6965
0.1092, 0.8286, 0.549
0.1092, 0.8286, 0.549
0.1385, 0.7041, 0.6965
0.2718, 0.7041, 0.6561
0.1092, 0.8286, 0.549
0.2718, 0.7041, 0.6561
0.2142, 0.8286, 0.5172
0.2142, 0.8286, 0.5172
0.2718, 0.7041, 0.6561
0.3945, 0.7041, 0.5905
0.2142, 0.8286, 0.5172
0.3945, 0.7041, 0.5905
0.311, 0.8286, 0.4654
0.311, 0.8286, 0.4654
0.3945, 0.7041, 0.5905
0.5021, 0.7041, 0.5021
0.311, 0.8286, 0.4654
0.5021, 0.7041, 0.5021
0.3958, 0.8286, 0.3958
0.3958, 0.8286, 0.3958
0.5021, 0.7041, 0.5021
0.5905, 0.7041, 0.3945
0.3958, 0.8286, 0.3958
0.5905, 0.7041, 0.3945
0.4654, 0.8286, 0.311
0.4654, 0.8286, 0.311
0.5905, 0.7041, 0.3945
0.6561, 0.7041, 0.2718
0.4654, 0.8286, 0.311
0.6561, 0.7041, 0.2718
0.5172, 0.8286, 0.2142
0.5172, 0.8286, 0.2142
0.6561, 0.7041, 0.2718
0.6965, 0.7041, 0.1385
0.5172, 0.8286, 0.2142
0.6965, 0.7041, 0.1385
0.549, 0.8286, 0.1092
0.549, 0.8286, 0.1092
0.6965, 0.7041, 0.1385
0.7101, 0.7041, -0
0.549, 0.8286, 0.1092
0.7101, 0.7041, -0
0.5598, 0.8286, -0
0.5598, 0.8286, -0
0.7101, 0.7041, -0
0.6965, 0.7041, -0.1385
0.5598, 0.8286, -0
0.6965, 0.7041, -0.1385
0.549, 0.8286, -0.1092
0.549, 0.8286, -0.1092
0.6965, 0.7041, -0.1385
0.6561, 0.7041, -0.2718
0.549, 0.8286, -0.1092
0.6561, 0.7041, -0.2718
0.5172, 0.8286, -0.2142
0.5172, 0.8286, -0.2142
0.6561, 0.7041, -0.2718
0.5905, 0.7041, -0.3945
0.5172, 0.8286, -0.2142
0.5905, 0.7041, -0.3945
0.4654, 0.8286, -0.311
0.4654, 0.8286, -0.311
0.5905, 0.7041, -0.3945
0.5021, 0.7041, -0.5021
0.4654, 0.8286, -0.311
0.5021, 0.7041, -0.5021
0.3958, 0.8286, -0.3958
0.3958, 0.8286, -0.3958
0.5021, 0.7041, -0.5021
0.3945, 0.7041, -0.5905
0.3958, 0.8286, -0.3958
0.3945, 0.7041, -0.5905
0.311, 0.8286, -0.4654
0.311, 0.8286, -0.4654
0.3945, 0.7041, -0.5905
0.2718, 0.7041, -0.6561
0.311, 0.8286, -0.4654
0.2718, 0.7041, -0.6561
0.2142, 0.8286, -0.5172
0.2142, 0.8286, -0.5172
0.2718, 0.7041, -0.6561
0.1385, 0.7041, -0.6965
0.2142, 0.8286, -0.5172
0.1385, 0.7041, -0.6965
0.1092, 0.8286, -0.549
0.1092, 0.8286, -0.549
0.1385, 0.7041, -0.6965
-0, 0.7041, -0.7101
0.1092, 0.8286, -0.549
-0, 0.7041, -0.7101
-0, 0.8286, -0.5598
-0, 0.7041, -0.7101
-0, 0.5528, -0.8333
-0.1626, 0.5528, -0.8173
-0, 0.7041, -0.7101
-0.1626, 0.5528, -0.8173
-0.1385, 0.7041, -0.6965
-0.1385, 0.7041, -0.6965
-0.1626, 0.5528, -0.8173
-0.3189, 0.5528, -0.7699
-0.1385, 0.7041, -0.6965
-0.3189, 0.5528, -0.7699
-0.2718, 0.7041, -0.6561
-0.2718, 0.7041, -0.6561
-0.3189, 0.5528, -0.7699
-0.463, 0.5528, -0.6929
-0.2718, 0.7041, -0.6561
-0.463, 0.5528, -0.6929
-0.3945, 0.7041, -0.5905
-0.3945, 0.7041, -0.5905
-0.463, 0.5528, -0.6929
-0.5893, 0.5528, -0.5893
-0.3945, 0.7041, -0.5905
-0.5893, 0.5528, -0.5893
-0.5021, 0.7041, -0.5021
-0.5021, 0.7041, -0.5021
-0.5893, 0.5528, -0.5893
-0.6929, 0.5528, -0.463
-0.5021, 0.7041, -0.5021
-0.6929, 0.5528, -0.463
-0.5905, 0.7041, -0.3945
-0.5905, 0.7041, -0.3945
-0.6929, 0.5528, -0.463
-0.7699, 0.5528, -0.3189
-0.5905, 0.7041, -0.3945
-0.7699, 0.5528, -0.3189
-0.6561, 0.7041, -0.2718
-0.6561, 0.7041, -0.2718
-0.7699, 0.5528, -0.3189
-0.8173, 0.5528, -0.1626
-0.6561, 0.7041, -0.2718
-0.8173, 0.5528, -0.1626
-0.6965, 0.7041, -0.1385
-0.6965, 0.7041, -0.1385
-0.8173, 0.5528, -0.1626
-0.8333, 0.5528, 0
-0.6965, 0.7041, -0.1385
-0.8333, 0.5528, 0
-0.7101, 0.7041, 0
-0.7101, 0.7041, 0
-0.8333, 0.5528, 0
-0.8173, 0.5528, 0.1626
-0.7101, 0.7041, 0
-0.8173, 0.5528, 0.1626
-0.6965, 0.7041, 0.1385
-0.6965, 0.7041, 0.1385
-0.8173, 0.5528, 0.1626
-0.7699, 0.5528, 0.3189
-0.6965, 0.7041, 0.1385
-0.7699, 0.5528, 0.3189
-0.6561, 0.7041, 0.2718
-0.6561, 0.7041, 0.2718
-0.7699, 0.5528, 0.3189
-0.6929, 0.5528, 0.463
-0.6561, 0.7041, 0.2718
-0.6929, 0.5528, 0.463
-0.5905, 0.7041, 0.3945
-0.5905, 0.7041, 0.3945
-0.6929, 0.5528, 0.463
-0.5893, 0.5528, 0.5893
-0.5905, 0.7041, 0.3945
-0.5893, 0.5528, 0.5893
-0.5021, 0.7041, 0.5021
-0.5021, 0.7041, 0.5021
-0.5893, 0.5528, 0.5893
-0.463, 0.5528, 0.6929
-0.5021, 0.7041, 0.5021
-0.463, 0.5528, 0.6929
-0.3945, 0.7041, 0.5905
-0.3945, 0.7041, 0.5905
-0.463, 0.5528, 0.6929
-0.3189, 0.5528, 0.7699
-0.3945, 0.7041, 0.5905
-0.3189, 0.5528, 0.7699
-0.2718, 0.7041, 0.6561
-0.2718, 0.7041, 0.6561
-0.3189, 0.5528, 0.7699
-0.1626, 0.5528, 0.8173
-0.2718, 0.7041, 0.6561
-0.1626, 0.5528, 0.8173
-0.1385, 0.7041, 0.6965
-0.1385, 0.7041, 0.6965
-0.1626, 0.5528, 0.8173
0, 0.5528, 0.8333
-0.1385, 0.7041, 0.6965
0, 0.5528, 0.8333
0, 0.7041, 0.7101
0, 0.7041, 0.7101
0, 0.5528, 0.8333
0.1626, 0.5528, 0.8173
0, 0.7041, 0.7101
0.1626, 0.5528, 0.8173
0.1385, 0.7041, 0.6965
0.1385, 0.7041, 0.6965
0.1626, 0.5528, 0.8173
0.3189, 0.5528, 0.7699
0.1385, 0.7041, 0.6965
0.3189, 0.5528, 0.7699
0.2718, 0.7041, 0.6561
0.2718, 0.7041, 0.6561
0.3189, 0.5528, 0.7699
0.463, 0.5528, 0.6929
0.2718, 0.7041, 0.6561
0.463, 0.5528, 0.6929
0.3945, 0.7041, 0.5905
0.3945, 0.7041, 0.5905
0.463, 0.5528, 0.6929
0.5893, 0.5528, 0.5893
0.3945, 0.7041, 0.5905
0.5893, 0.5528, 0.5893
0.5021, 0.7041, 0.5021
0.5021, 0.7041, 0.5021
0.5893, 0.5528, 0.5893
0.6929, 0.5528, 0.463
0.5021, 0.7041, 0.5021
0.6929, 0.5528, 0.463
0.5905, 0.7041, 0.3945
0.5905, 0.7041, 0.3945
0.6929, 0.5528, 0.463
0.7699, 0.5528, 0.3189
0.5905, 0.7041, 0.3945
0.7699, 0.5528, 0.3189
0.6561, 0.7041, 0.2718
0.6561, 0.7041, 0.2718
0.7699, 0.5528, 0.3189
0.8173, 0.5528, 0.1626
0.6561, 0.7041, 0.2718
0.8173, 0.5528, 0.1626
0.6965, 0.7041, 0.1385
0.6965, 0.7041, 0.1385
0.8173, 0.5528, 0.1626
0.8333, 0.5528, -0
0.6965, 0.7041, 0.1385
0.8333, 0.5528, -0
0.7101, 0.7041, -0
0.7101, 0.7041, -0
0.8333, 0.5528, -0
0.8173, 0.5528, -0.1626
0.7101, 0.7041, -0
0.8173, 0.5528, -0.1626
0.6965, 0.7041, -0.1385
0.6965, 0.7041, -0.1385
0.8173, 0.5528, -0.1626
0.7699, 0.5528, -0.3189
0.6965, 0.7041, -0.1385
0.7699, 0.5528, -0.3189
0.6561, 0.7041, -0.2718
0.6561, 0.7041, -0.2718
0.7699, 0.5528, -0.3189
0.6929, 0.5528, -0.463
0.6561, 0.7041, -0.2718
0.6929, 0.5528, -0.463
0.5905, 0.7041, -0.3945
0.5905, 0.7041, -0.3945
0.6929, 0.5528, -0.463
0.5893, 0.5528, -0.5893
0.5905, 0.7041, -0.3945
0.5893, 0.5528, -0.5893
0.5021, 0.7041, -0.5021
0.5021, 0.7041, -0.5021
0.5893, 0.5528, -0.5893
